RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_INDEX	CURRENT_FIX_X	CURRENT_FIX_Y	CURRENT_FIX_START	CURRENT_FIX_END	CURRENT_FIX_DURATION	CURRENT_FIX_BLINK_AROUND	decision	video	outcome	prompt	answer
3	10	6	111.9	-93.7	5853	6036	184	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
3	10	7	49.6	-113.3	6059	6326	268	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
3	10	8	691.6	262.4	6387	6643	257	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
3	10	9	713.8	301.5	6658	7004	347	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
3	10	10	955	329.5	7037	7392	356	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
3	10	11	1386.5	115	7438	7588	151	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
3	10	12	1486.2	-83	7632	7902	271	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
3	10	13	1860.9	-35.3	7943	8778	836	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
3	10	14	1173.9	298.2	8844	8882	38	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
3	11	1	974.5	543.2	3869	4181	313	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	11	2	926.1	605.1	4208	4509	302	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	11	3	1019.4	387.6	4549	4850	302	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	11	4	961.7	372.7	4867	5448	582	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	11	5	1394	-3.6	5700	5924	225	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	11	6	1502	-71	5951	6206	256	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	11	7	205.1	-95.4	6278	6413	136	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	11	8	88.8	-99.3	6450	6891	442	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	11	9	662.9	291.9	6955	7216	262	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	11	10	725.8	307.3	7235	7719	485	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	11	11	708.9	301.8	7729	7961	233	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	11	12	1175.6	290.3	8006	8169	164	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	11	13	1341.1	271.8	8199	8497	299	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	11	14	1472.2	-96.3	8547	8909	363	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	11	15	1497.8	-198.3	8928	9143	216	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	11	16	685.6	281.3	9216	9383	168	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
3	12	1	1131.3	746.7	4993	4993	1	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
3	12	2	1053.7	638.4	5020	5470	451	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
3	12	3	1060.4	636.1	5481	5903	423	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
3	12	4	989.1	455.1	5942	6311	370	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
3	12	5	1113.3	532.4	6350	6588	239	AFTER	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
3	12	6	1152.1	499.7	7043	7189	147	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
3	12	7	1162.7	396.8	7218	7556	339	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
3	12	8	1272.8	390.6	7580	8187	608	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
3	12	9	1268.7	382.9	8203	8718	516	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
3	12	10	1038.7	394.5	8757	9255	499	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
3	12	11	1216.4	349.8	9282	10055	774	AFTER	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
3	12	12	1591	1505.1	10382	10411	30	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
3	12	13	1596.1	1501.8	10428	10543	116	AFTER	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
3	12	14	1652.4	1547.8	10644	10788	145	BOTH	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
5	1	1	967.7	671.1	10480	10503	24	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
5	1	2	935.8	400.2	10537	10715	179	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
5	1	3	946.1	431	10728	10810	83	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
5	1	4	975.8	601.2	10851	11162	312	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
5	1	5	981.8	380.2	11188	11432	245	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
5	1	6	892.1	523.6	11472	11820	349	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
5	1	7	805.4	264.8	11854	11964	111	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
5	1	8	776.1	260.1	11973	12028	56	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
5	1	9	770	263.1	12044	12517	474	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
5	1	10	771	399.5	12546	12725	180	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
5	1	11	783.5	418.4	12746	13121	376	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
5	1	12	736.9	362.3	13144	14191	1048	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
5	1	13	686.3	353.7	14207	14405	199	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
5	1	14	724.4	280	14667	14902	236	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
5	1	15	658.8	314.4	14923	15364	442	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
5	1	16	670.6	325.4	15376	16207	832	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
5	1	17	1074.9	362.9	16256	16480	224	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
5	2	1	1061.5	204.4	5789	6046	258	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	2	2	939.7	641	6110	6382	273	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	2	3	1067.3	436.6	6414	6916	503	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	2	4	1101	488.8	6940	7641	702	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	2	5	1193.5	408.1	7664	8532	869	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	2	6	695.5	272.4	8587	8892	306	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	2	7	1267.6	511.7	9184	9796	613	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	2	8	1278.6	683.5	9823	10100	278	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	2	9	1563	1286.7	10162	10626	465	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	2	10	1361.3	754.1	10681	10967	287	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	2	11	1345.9	815.7	10987	11098	112	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	2	12	1314.7	785.5	11120	11355	236	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	2	13	1377.5	763.8	11374	11768	395	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	2	14	1353.9	781.8	11788	11789	1	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	3	1	1086	446.3	5927	6231	305	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	3	2	983.2	618.2	6275	6566	292	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	3	3	1168.1	394.4	6603	7000	398	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	3	4	1082.3	513.9	7028	7513	486	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	3	5	1146.4	366.3	7537	8232	696	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	3	6	1131.2	859.9	8397	8417	21	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	3	7	1164.8	616.3	8444	8538	95	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	3	8	1236	596.1	8895	9049	155	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	3	9	1514.4	460.5	9171	9369	199	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	3	10	1194.7	447.3	9384	9454	71	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	3	11	1203.2	435.8	9475	9616	142	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	3	12	1302.9	550.9	9641	9812	172	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	3	13	1343.1	624.5	9836	9995	160	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	3	14	932.2	1217.2	10047	10357	311	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	3	15	1335.7	698.1	10417	10575	159	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	3	16	1399.5	698.2	10599	11591	993	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	3	17	1659	1230.4	11711	11927	216	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
5	4	1	932.1	667.5	5544	6008	465	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
5	4	2	939.3	511.9	6044	6674	631	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
5	4	3	827.7	503.1	6883	6925	43	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
5	4	4	804	421.8	7011	7104	94	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
5	4	5	895.1	411.6	7137	7433	297	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
5	4	6	791.3	377.7	7479	8185	707	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
5	4	7	813.8	334.3	8196	8453	258	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
5	4	8	733.2	320.7	8491	9302	812	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
5	4	9	680	313.8	9322	9507	186	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
5	4	10	726.8	275	9526	9742	217	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
5	4	11	747.1	248.9	9806	10094	289	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
5	4	12	702.2	265.9	10115	10524	410	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
5	4	13	732.5	280.5	10547	11049	503	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
5	4	14	979.6	344	11244	11544	300	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
5	5	1	918.5	763.8	5648	5768	121	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
5	5	2	798.3	585.6	5832	5854	23	AFTER	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
5	5	3	957.2	503.5	5891	6181	291	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
5	5	4	998.8	539.1	6201	6524	324	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
5	5	5	1024.1	523.4	6530	6695	166	AFTER	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
5	5	6	882.8	166.6	7052	7073	22	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
5	5	7	917.4	224	7093	7148	56	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
5	5	8	202.8	3.3	7249	7400	152	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
5	5	9	-449.5	-368.6	7461	7641	181	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
5	5	10	1121.2	320.8	7734	7933	200	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
5	5	11	1178.5	373.7	7958	8507	550	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
5	5	12	1228.3	292	8525	9358	834	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
5	5	13	1246.5	250.3	9368	9662	295	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
5	5	14	1313.8	238.7	9679	10220	542	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
5	5	15	1277.4	261.4	10239	10637	399	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
5	5	16	905.1	369.3	10685	11026	342	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
5	5	17	451	299.3	11080	11223	144	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
5	5	18	-448.5	-227.5	11299	11457	159	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
5	5	19	-596.6	-243.6	11482	11561	79	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
5	6	1	925.9	962	7077	7136	60	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
5	6	2	781.7	612.3	7167	7362	196	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
5	6	3	837.1	677.5	7387	7695	309	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
5	6	4	43	-201.4	8156	8313	158	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
5	6	5	-324.5	-436.9	8415	8640	226	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
5	6	6	1262.2	400	8733	8969	237	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
5	6	7	1218.3	295.7	8991	9798	808	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
5	6	8	1294.7	333.1	9818	10920	1103	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
5	6	9	1331.1	299.6	10940	11729	790	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
5	6	10	1154.1	295.9	11764	12014	251	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
5	6	11	909.5	327.3	12050	12346	297	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
5	6	12	35.7	-187	12435	12469	35	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
5	6	13	148.4	-178.6	12498	12640	143	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
5	6	14	395.8	-266.6	12656	12788	133	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
5	6	15	537.6	-266.5	12808	12870	63	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
5	6	16	322.7	-260.2	12887	12915	28	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
5	7	1	1428.6	1093.3	5925	6034	110	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
5	7	2	1057.3	540.1	6082	6337	256	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
5	7	3	1011.7	593.7	6359	6686	328	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
5	7	4	1119.2	419.6	6715	7009	295	AFTER	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
5	7	5	1102.9	450.5	7254	8317	1064	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
5	7	6	1216.1	519.1	8345	8910	566	AFTER	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
5	7	7	1192.1	450.9	9154	9666	513	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
5	7	8	1306.9	681.2	9710	10236	527	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
5	7	9	1486.8	1118.7	10283	10386	104	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
5	7	10	1629.1	1362.5	10417	11145	729	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
5	7	11	1517.7	1501.2	11186	11771	585	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
5	8	1	952.8	514.8	6737	7271	535	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
5	8	2	1131.4	365.5	7301	8002	702	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
5	8	3	1145.7	453.3	8322	8518	197	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
5	8	4	1167.2	484	8524	9615	1092	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
5	8	5	1366.6	729.2	9666	9851	186	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
5	8	6	1326.7	605.3	9876	10166	291	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
5	8	7	1319.8	704.6	10185	12034	1850	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
5	8	8	1279.8	654.4	12352	12499	148	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
5	9	1	903.7	267.3	5682	5783	102	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Right
5	9	2	1093.9	461.8	5846	6137	292	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Right
5	9	3	1050.9	576.4	6177	6469	293	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Right
5	9	4	1085.6	307.5	6510	6717	208	AFTER	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Right
5	9	5	1090.2	530.2	7252	7338	87	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Right
5	9	6	1165.3	292.3	7359	8275	917	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Right
5	9	7	1591.6	901.3	8335	8629	295	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Right
5	9	8	1195.7	324.1	8697	10108	1412	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Right
5	9	9	611.6	254.2	10169	10404	236	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Right
5	9	10	-40.4	-102.3	10479	10627	149	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Right
5	9	11	158.8	-43.5	10654	10944	291	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Right
5	9	12	210.5	-15.7	10958	11301	344	AFTER	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Right
5	9	13	1222.3	297.4	11550	11681	131	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Right
5	10	1	878.8	391.7	4657	4995	339	BOTH	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
5	10	2	869.8	558.4	5271	5349	79	BEFORE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
5	10	3	837.2	534.8	5356	6343	988	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
5	10	4	784.6	418.1	6367	6641	275	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
5	10	5	723.7	434.3	6665	6834	170	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
5	10	6	796.1	432.7	6854	7006	153	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
5	10	7	711.4	507.1	7033	7905	873	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
5	10	8	707.9	504.9	7922	8425	504	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
5	10	9	668.6	337.2	8456	8875	420	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
5	10	10	546.6	838.2	8914	10657	1743	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
5	11	1	916.8	339.1	3607	3842	236	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
5	11	2	986	639.2	3907	4143	237	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
5	11	3	942.1	504	4179	4335	157	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
5	11	4	818.1	241.1	4519	4714	196	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
5	11	5	212.7	28.1	4788	4935	148	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
5	11	6	152.6	-33.3	4959	5357	399	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
5	11	7	821.8	227.4	5424	5831	408	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
5	11	8	847.8	163.2	5851	6115	265	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
5	11	9	242.4	-1.5	6336	6446	111	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
5	11	10	765.6	325.1	6493	6811	319	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
5	11	11	741.8	348.9	6828	7683	856	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
5	11	12	217.9	22.5	7746	7924	179	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
5	11	13	165.8	-25.9	7942	8577	636	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
5	11	14	706	275.5	8639	9010	372	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
5	11	15	179.8	15.1	9399	9543	144	BOTH	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
5	12	1	984.5	382.8	4807	5268	462	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Right
5	12	2	1093.5	530.6	5308	5612	305	AFTER	Right	LAMI-kids-right-missX.xvd	miss	What if?	Right
5	12	3	1079.3	394.3	5868	5987	120	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Right
5	12	4	1064.5	384.3	5999	6356	358	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Right
5	12	5	1128.3	465.8	6390	7769	1380	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Right
5	12	6	1305.3	602.2	7795	9267	1473	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Right
5	12	7	1389.9	775.1	9290	10807	1517	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Right
6	1	1	924.8	655.2	13789	13867	79	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
6	1	2	873.8	663.8	13889	14075	187	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
6	1	3	953.6	405.8	14110	14319	210	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
6	1	4	860.8	645.3	14363	14679	317	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
6	1	5	929.7	365.7	14711	15304	594	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
6	1	6	793	494.7	15336	15668	333	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
6	1	7	757.6	403.9	15692	16324	633	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
6	1	8	732	400.4	16341	16608	268	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
6	1	9	692.4	326.7	16639	17352	714	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
6	1	10	286.3	247.5	17590	17682	93	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
6	1	11	739.9	352.7	17758	18497	740	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
6	1	12	649.8	304.7	18525	19219	695	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
6	1	13	1042.2	394.9	19267	19510	244	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
6	1	14	926.1	391.2	19541	19789	248	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
6	2	1	1054.4	429.3	3641	4245	605	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
6	2	2	994.4	616.4	4292	4538	247	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
6	2	3	1023.7	343.9	4578	4915	338	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
6	2	4	1110.9	464.1	4944	5395	452	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
6	2	5	1105.5	433.1	5414	6156	743	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
6	2	6	1193.3	556	6179	7277	1099	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
6	2	7	1178	559.1	7311	7383	73	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
6	2	8	1251.2	720.4	7403	8385	983	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
6	2	9	1496.3	1228.5	8446	8760	315	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
6	2	10	1584.1	1183.8	8782	9272	491	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
6	2	11	1548.2	1215.6	9286	9548	262	NONE	Right	LAMI-kids-right-missX.xvd	miss	Remember	Right
6	3	1	1143.6	585.5	3495	3688	194	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
6	3	2	958	651.9	3733	3927	195	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
6	3	3	1081.9	404.3	3963	4854	892	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
6	3	4	1056.9	434.5	4895	5259	365	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
6	3	5	1143.2	12.7	5289	5646	358	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
6	3	6	1130.5	18.5	5673	5867	195	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
6	3	7	1169.7	113.3	5890	6003	114	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
6	3	8	1178.4	399.8	6018	6559	542	AFTER	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
6	3	9	1282.7	113.9	6831	7057	227	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
6	3	10	1655.3	690.6	7130	7661	532	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
6	3	11	1239.4	489.8	7724	7899	176	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
6	3	12	1328.2	487.4	7922	8191	270	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
6	3	13	1093.9	155.4	8241	8509	269	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
6	3	14	816.1	272.8	8562	9088	527	AFTER	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
6	3	15	-90.4	-188.6	9311	9449	138	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
6	4	1	1039.8	755.3	3796	4054	259	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
